"Binomial","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","Order","global_abundance"
"Sagittarius serpentarius",1,0.934210526315788,0.868421052631577,0.802631578947368,0.736842105263157,0.671052631578948,0.605263157894736,NA,NA,NA,"Accipitriformes",596782
"Salpinctes obsoletus",1,1.17942283563363,1.15934755332497,1.56587202007528,1.58092848180677,NA,NA,NA,NA,NA,"Passeriformes",3878990
"Saltator similis",1,0.01,0.008,NA,NA,NA,NA,NA,NA,NA,"Passeriformes",1885042
"Sarcogyps calvus",1,0.925963753647673,0.792466594993089,0.771406082015051,0.664310397788358,0.596886039010904,0.483228382736907,NA,NA,NA,"Accipitriformes",193404
"Saxicola rubetra",1,0.927951308603976,0.918704818783541,1.02725886212977,0.981534208336128,0.870031343502782,0.841725099848306,0.826414218219541,0.741912083165505,1.40148105123817,"Passeriformes",10362836
"Saxicola torquatus",1,1.01224650661955,1.02778560623649,0.868018716800165,0.924322881262971,0.982523908526739,0.989671205668658,1.04633014782591,0.76540763290677,1.85411939771654,"Passeriformes",12086654
"Sayornis phoebe",1,0.823191225897754,0.794268529984079,0.951662833893508,0.800913231912259,NA,NA,NA,NA,NA,"Passeriformes",73428328
"Sayornis saya",1,0.968633308439133,1.15683345780433,1.19118745332338,1.42394822006472,NA,NA,NA,NA,NA,"Passeriformes",10437251
"Scolopax minor",1,1.01963746223565,1.05236656596173,1.01488994389297,0.998633290174075,NA,NA,NA,NA,NA,"Charadriiformes",698716
"Seiurus aurocapilla",1,1.06722238555592,0.949699946388116,0.92399218304135,0.946243997486583,NA,NA,NA,NA,NA,"Passeriformes",29409574
"Selasphorus calliope",1,0.851311953352769,0.979591836734694,NA,NA,NA,NA,NA,NA,NA,"Caprimulgiformes",4706963
"Selasphorus rufus",1,1.00657534246575,0.948493150684932,1.83013698630137,1.80821917808219,NA,NA,NA,NA,NA,"Caprimulgiformes",16372838
"Serinus serinus",1,1.0126445662053,0.997278678388261,0.930385033100342,0.89924779958034,1.00033423732874,0.998728857485101,1.03373853424114,0.956075185263837,1.7992844007869,"Passeriformes",9593954
"Setophaga americana",1,0.918925579103006,0.959586002957121,1.06190241498275,0.944258255298176,NA,NA,NA,NA,NA,"Passeriformes",49962873
"Setophaga caerulescens",1,1.01210008203445,1.02953240360952,1.1078753076292,1.06419196062346,NA,NA,NA,NA,NA,"Passeriformes",14170498
"Setophaga castanea",1,1.02827884994092,1.02780622292241,1.28343554830361,1.30055139818826,NA,NA,NA,NA,NA,"Passeriformes",19149191
"Setophaga cerulea",1,1.27272727272727,1.18181818181818,1,0.909090909090909,NA,NA,NA,NA,NA,"Passeriformes",899893
"Setophaga coronata",1,1.03160529884218,1.00495462605612,1.11269427349536,1.10330656096798,NA,NA,NA,NA,NA,"Passeriformes",260880003
"Setophaga discolor",1,0.166666666666667,0.499999999999999,NA,NA,NA,NA,NA,NA,NA,"Passeriformes",59013734
"Setophaga fusca",1,1.05481749000387,1.03366438797885,1.05778408358055,1.06926351089901,NA,NA,NA,NA,NA,"Passeriformes",33974706
"Setophaga magnolia",1,1.04412061315046,0.974452064004303,1.18634025816862,1.18789498453678,NA,NA,NA,NA,NA,"Passeriformes",93097116
"Setophaga nigrescens",1,0.943589743589744,0.8,NA,NA,NA,NA,NA,NA,NA,"Passeriformes",13638892
"Setophaga palmarum",1,1.03359202401858,1.01087633829944,0.905455163428313,0.874282800980813,NA,NA,NA,NA,NA,"Passeriformes",15414693
"Setophaga pensylvanica",1,1.0780269058296,1.15515695067265,1.00657698056801,1.10104633781764,NA,NA,NA,NA,NA,"Passeriformes",11930052
"Setophaga petechia",1,1.00236585596669,1.0177912368695,0.998718136221685,0.953809888417629,NA,NA,NA,NA,NA,"Passeriformes",105938206
"Setophaga pinus",1,1.04682454251884,1.07212055974166,1.17545748116254,1.18460710441335,NA,NA,NA,NA,NA,"Passeriformes",47057414
"Setophaga ruticilla",1,0.916355145100071,0.95581857927049,0.802729404232545,0.844399333037836,NA,NA,NA,NA,NA,"Passeriformes",43336179
"Setophaga striata",1,0.940761568889101,0.965686508125626,0.999970213982748,0.97080374588953,NA,NA,NA,NA,NA,"Passeriformes",39005526
"Setophaga tigrina",1,1.13340807174888,1.01217168481742,0.931866019950581,0.922714377230713,NA,NA,NA,NA,NA,"Passeriformes",20978178
"Setophaga townsendi",1,1.05439512619669,1.01033507397737,0.761096605744126,0.772030026109661,NA,NA,NA,NA,NA,"Passeriformes",81482333
"Setophaga virens",1,0.974950615727315,1.0615307023074,1.2218239458184,1.22681941267239,NA,NA,NA,NA,NA,"Passeriformes",11172466
"Sialia currucoides",1,1.11927300265051,1.01628171147293,0.849583491101855,0.947084437712987,NA,NA,NA,NA,NA,"Passeriformes",9923770
"Sialia mexicana",1,1.31067961165049,1.51456310679612,NA,NA,NA,NA,NA,NA,NA,"Passeriformes",20804834
"Sialia sialis",1,0.935114503816794,1.04580152671756,0.948854961832061,0.959541984732824,NA,NA,NA,NA,NA,"Passeriformes",60548459
"Sicalis flaveola",1,2.29814468286855,6.43480511203192,NA,NA,NA,NA,NA,NA,NA,"Passeriformes",27238835
"Sitta canadensis",1,0.830010802317588,1.11686143572621,0.71699891976824,0.780516547186486,NA,NA,NA,NA,NA,"Passeriformes",29653605
"Sitta carolinensis",1,0.966929133858268,1.16272965879265,0.923284589426322,0.950281214848144,NA,NA,NA,NA,NA,"Passeriformes",19483729
"Sitta europaea",1,0.926054111701001,1.1170611851944,0.957720477800433,1.1069119662287,0.999573890216857,1.01102637553907,1.12270237509617,1.07774182727167,2.02811743673403,"Passeriformes",16291137
"Sitta pygmaea",1,1.20080321285141,2.16867469879518,NA,NA,NA,NA,NA,NA,NA,"Passeriformes",1751996
"Somateria mollissima",1,1.42149952624018,1.54275758779839,0.829843812085459,0.735703151266925,NA,NA,NA,NA,NA,"Anseriformes",16192884
"Spatula clypeata",1,1.25692737294416,1.29140578489302,0.0113618990438159,0.0172443949230313,NA,NA,NA,NA,NA,"Anseriformes",9531900
"Spatula cyanoptera",1,1.26868327402135,1.34341637010676,0.238434163701067,0.615658362989323,NA,NA,NA,NA,NA,"Anseriformes",13845819
"Spatula discors",1,1.16113925667334,1.29779896973051,0.993486312742134,1.40958381734915,NA,NA,NA,NA,NA,"Anseriformes",33909591
"Spatula querquedula",1,1.76166666666667,0.696666666666667,NA,NA,NA,NA,NA,NA,NA,"Anseriformes",53464613
"Spheniscus demersus",1,0.696946564885497,0.636259541984733,0.515267175572519,NA,NA,NA,NA,NA,NA,"Sphenisciformes",2133056
"Spheniscus humboldti",1,0.915194929689116,0.812730357408401,NA,NA,NA,NA,NA,NA,NA,"Sphenisciformes",674833
"Sphyrapicus nuchalis",1,0.854016786570744,0.953237410071942,1.38489208633094,1.47482014388489,NA,NA,NA,NA,NA,"Piciformes",1229404
"Sphyrapicus ruber",1,1.04072398190045,1.0316742081448,NA,NA,NA,NA,NA,NA,NA,"Piciformes",1792429
"Sphyrapicus varius",1,0.944199554011305,0.987087071513769,1.15613493750972,1.14141990354198,NA,NA,NA,NA,NA,"Piciformes",15246450
"Spinus pinus",1,0.797990547434974,2.08372719020939,0.838448777739521,0.820307364862749,NA,NA,NA,NA,NA,"Passeriformes",90433461
"Spinus spinus",1,0.879421622701742,1.09154225111772,0.744907427529045,0.783067752288469,1.06301422661418,0.751238729575216,0.946140848132585,0.816588039127903,0.832727113501958,"Passeriformes",25913108
"Spinus tristis",1,0.99363153144118,1.01807742453114,0.963512937518805,0.979575142914452,NA,NA,NA,NA,NA,"Passeriformes",76926921
"Spizella breweri",1,0.942112879884226,1.02894356005789,1.17703810902074,1.15195369030391,NA,NA,NA,NA,NA,"Passeriformes",23406889
"Spizella pallida",1,0.93656817565736,0.938292220113852,0.86076660341556,0.875218216318786,NA,NA,NA,NA,NA,"Passeriformes",62584333
"Spizella passerina",1,1.03268961052972,0.968389254504261,1.00172618405437,1.07605998489589,NA,NA,NA,NA,NA,"Passeriformes",274773823
"Spizella pusilla",1,0.893192488262911,0.982394366197183,0.976525821596244,0.958920187793427,NA,NA,NA,NA,NA,"Passeriformes",10150321
"Stelgidopteryx serripennis",1,0.809928151534944,0.778576094056172,0.805747877204441,0.803396472893533,NA,NA,NA,NA,NA,"Passeriformes",45686312
"Stercorarius parasiticus",1,0.0147058823529411,0.0147058823529411,NA,NA,NA,NA,NA,NA,NA,"Charadriiformes",34201376
"Stercorarius pomarinus",1,0.142857142857143,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,"Charadriiformes",47439504
"Sterna dougallii",1,0.208333333333333,0.71875,0.583333333333334,0.635416666666667,0.645833333333333,NA,NA,NA,NA,"Charadriiformes",16333336
"Sterna forsteri",1,1.09720670391061,1.13743016759777,0.501117318435754,0.571508379888268,NA,NA,NA,NA,NA,"Charadriiformes",18651351
"Sterna hirundinacea",1,1,1.20791087977229,1.76240079096268,3.10605654798588,6.61224489795919,17.002915451895,NA,NA,NA,"Charadriiformes",9536595
"Sterna hirundo",1,0.985937451315302,1.02132677311443,1.09578221735021,0.0117357387469301,NA,NA,NA,NA,NA,"Charadriiformes",27073614
"Sterna paradisaea",1,1.73618945229084,1.20579962003505,0.0240939014152955,0.0234223354589768,NA,NA,NA,NA,NA,"Charadriiformes",161798377
"Sterna repressa",1,1.18570778334092,1.18707328174784,NA,NA,NA,NA,NA,NA,NA,"Charadriiformes",3122799
"Sternula albifrons",1,1.01542643560992,1.08630648997621,1.07400611620795,0.239755351681957,NA,NA,NA,NA,NA,"Charadriiformes",33575343
"Sternula balaenarum",1,0.887700534759358,0.775401069518717,0.663101604278075,0.550802139037433,0.438502673796791,0.32620320855615,0.213903743315508,NA,NA,"Charadriiformes",1352386
"Streptopelia decaocto",1,1.06049510861322,1.07942575461468,1.05183352251582,1.12052314135407,2.17301891196193,2.13681508910016,2.40736367523951,2.50811700543374,5.63795233511226,"Columbiformes",203977979
"Streptopelia turtur",1,1.04014885436467,0.940165327424847,0.897565733506232,0.918586222850942,0.918332340642432,0.89675565310896,0.892231511197823,0.968851274575142,1.67041403995573,"Columbiformes",15583780
"Strix varia",1,1.00700700700701,0.996663329996663,1.00667334000667,1.10877544210878,NA,NA,NA,NA,NA,"Strigiformes",4545770
"Struthio camelus",1,0.904761904761904,0.80952380952381,0.714285714285714,NA,NA,NA,NA,NA,NA,"Struthioniformes",1473534
"Sturnella magna",1,0.939825643206464,0.877524984052732,0.870295556028067,0.805230703806081,NA,NA,NA,NA,NA,"Passeriformes",42402656
"Sturnella neglecta",1,0.926791432434355,1.00367181384758,0.703639792215185,0.764605422329751,NA,NA,NA,NA,NA,"Passeriformes",214156433
"Sturnus unicolor",1,0.964212985746557,1.0705564954825,0.909602494796849,0.969144026659815,1.04548265175379,0.955613406662565,1.01323509222628,0.856661654881578,0.979187020822701,"Passeriformes",8712922
"Sturnus vulgaris",1,0.964028672544067,0.997787892502254,0.825865960122978,0.830993401187441,1.33498988403554,1.33705425243933,1.33262296382306,1.33751969496899,1.36708204730501,"Passeriformes",1288846040
"Sylvia atricapilla",1,1.09111053707213,1.06342729421448,1.05885866280051,1.12559353858556,1.06925595998138,1.09799615200538,1.11107585006891,1.1604230633154,2.3993367676791,"Passeriformes",25867223
"Sylvia borin",1,1.07511311694148,0.995019140083817,0.985874326340285,1.01243714263589,0.921961621531098,0.89881285947862,0.907014319374616,0.932193658102177,1.94425432379911,"Passeriformes",13552732
"Sylvia cantillans",1,1.01377837670272,0.92645489900474,0.960110947564805,1.07925620236595,1.11510639156475,1.13799602400617,1.12963568465562,1.00253545615809,2.27275642959377,"Passeriformes",5396444
"Sylvia communis",1,1.14374443217907,0.998732688510644,1.02543291104142,1.01628231254808,1.00578624020661,0.992667951197865,1.00720462352097,1.0287930482538,1.98272657919196,"Passeriformes",17111613
"Sylvia curruca",1,1.14363163683079,1.14391182913418,0.875107068729745,1.08478962918271,0.960871008445911,1.12154848691969,1.02930471482006,0.969815264399658,1.06345815840186,"Passeriformes",25679850
"Sylvia hortensis",1,1.16177267687922,1.21848834255668,0.857230778265584,1.07512976404057,1.28219350507986,1.51758913439096,1.58120685456678,1.01407177146267,2.66849379091572,"Passeriformes",2154577
"Sylvia melanocephala",1,1.07126889017218,1.0779948778836,1.0520783299751,1.12868072299088,1.10966456125023,1.22242046563519,1.20681612164717,1.22189131335498,2.48674495921431,"Passeriformes",11186971
"Sylvia melanothorax",1,1.28889228055852,1.02963220648374,1.88148206296347,1.57036563795882,1.32592167407035,1.73333189166541,1.31851362592165,1.4555517041633,1.05925355184686,"Passeriformes",127706
"Sylvia nisoria",1,0.85779605105122,0.772050370810159,0.972819015262815,0.888075911841468,1.07721870731373,1.03472563349907,0.949314145531248,0.883407345107601,0.794299487008546,"Passeriformes",4337432
"Sylvia undata",1,1.3294208512373,1.25887873606945,1.15589046592311,1.28429544428419,1.05466629415464,1.296360242999,1.17465136292446,0.761417415961583,2.62048333524598,"Passeriformes",964162
"Synthliboramphus wumizusume",1,0.578734858681021,0.419919246298788,NA,NA,NA,NA,NA,NA,NA,"Charadriiformes",366631
"Tachybaptus ruficollis",1,1.53883495145631,1.28640776699029,NA,NA,NA,NA,NA,NA,NA,"Podicipediformes",13066698
"Tachycineta bicolor",1,1.03958403220396,1.01006373700101,0.978012259461438,0.966301729132994,NA,NA,NA,NA,NA,"Passeriformes",24001900
"Tachycineta thalassina",1,0.99598904324007,0.959499119546077,1.39992173742908,1.44100958716494,NA,NA,NA,NA,NA,"Passeriformes",6975682
"Tadorna tadorna",1,1.04507512520868,1.09015025041736,1.13522537562604,NA,NA,NA,NA,NA,NA,"Anseriformes",14187918
"Terathopius ecaudatus",1,0.978158205430932,0.956316410861863,0.934474616292795,0.912632821723733,0.890791027154664,0.868949232585596,NA,NA,NA,"Accipitriformes",1675632
"Tetrao urogallus",1,0.462425790301574,0.438069786715829,0.434754664005548,0.348967406931313,0.38249073964447,NA,NA,NA,NA,"Galliformes",637262
"Tetrax tetrax",1,0.935219568977817,0.899619010532207,0.93474609070963,0.557652399802752,0.560790478769129,0.610255767307159,0.430001565748408,0.420103444849026,0.811105129949086,"Otidiformes",1078944
"Thalassarche chrysostoma",1,0.948783505154639,1.78870790378007,1.68559450171821,1.58248109965636,1.4793676975945,NA,NA,NA,NA,"Procellariiformes",660364
"Thalassarche melanophris",1,0.980917540043504,0.961835080087008,0.942752620130512,0.923670160174016,0.90458770021752,NA,NA,NA,NA,"Procellariiformes",17647319
"Thalasseus bengalensis",1,0.958716793375202,0.997790574276717,NA,NA,NA,NA,NA,NA,NA,"Charadriiformes",16526167
"Thalasseus sandvicensis",1,1.13010779715524,1.90149523169466,2.48977736420179,5.03615759384343,5.38086604951147,NA,NA,NA,NA,"Charadriiformes",10598655
"Thamnophilus caerulescens",1,1,1.04347826086957,NA,NA,NA,NA,NA,NA,NA,"Passeriformes",3243171
"Thryomanes bewickii",1,3.05028854080791,2.91288815608684,2.73426765594944,2.59961527892278,NA,NA,NA,NA,NA,"Passeriformes",6782773
"Thryothorus ludovicianus",1,1.25806451612903,1.35483870967742,1.2258064516129,1.33870967741935,NA,NA,NA,NA,NA,"Passeriformes",45096063
"Torgos tracheliotos",1,0.967975206611571,0.935950413223142,0.903925619834712,0.87190082644628,0.839876033057851,0.807851239669422,NA,NA,NA,"Accipitriformes",797471
"Toxostoma rufum",1,1.01942740286299,1.03911042944785,1.17331288343558,1.17177914110429,NA,NA,NA,NA,NA,"Passeriformes",8680861
"Trigonoceps occipitalis",1,0.94285714285714,0.885714285714283,0.828571428571427,0.77142857142857,0.714285714285713,0.657142857142856,NA,NA,NA,"Accipitriformes",553738
"Tringa erythropus",1,0.58715543950213,0.443788033561643,0.539311154309468,0.59537099428707,0.539887584684659,0.556762929504303,0.210280981188529,0.197358154335541,0.209270305949025,"Charadriiformes",10581517
"Tringa flavipes",1,0.816330573273642,0.228493984654596,0.266427637573788,0.260465116279069,NA,NA,NA,NA,NA,"Charadriiformes",41592429
"Tringa glareola",1,1.30849865938523,1.11958218748037,0.980691440878701,0.879963020587883,1.21897306540437,1.03346828618762,1.09269722718892,0.83709022463947,0.859537601289825,"Charadriiformes",45559472
"Tringa melanoleuca",1,0.971181556195965,1.01678674351585,1.16335940716344,1.17414573898724,NA,NA,NA,NA,NA,"Charadriiformes",27196692
"Tringa nebularia",1,1.09364960639849,1.40533137694398,1.9113467830126,1.81737443080585,1.69128409742169,1.98390459229182,0.617786842695131,0.510508804990661,0.539569850524986,"Charadriiformes",23573575
"Tringa ochropus",1,1.42276776813922,1.63533563505747,1.23109024689668,1.38583788909076,1.36256795341112,1.59732817609673,0.856185682579663,0.686757334977194,0.847225255856129,"Charadriiformes",17966360
"Tringa semipalmata",1,0.976449275362319,0.922202093397746,0.590881642512077,0.574426328502416,NA,NA,NA,NA,NA,"Charadriiformes",20158013
"Tringa solitaria",1,1.00537221795856,0.989639293937068,1.09869531849578,1.18066001534919,NA,NA,NA,NA,NA,"Charadriiformes",9530039
"Tringa totanus",1,1.56487575369269,1.95252456145427,1.82824590453696,2.29396861785234,1.94739319796352,1.95843454449975,0.0316244151373044,0.0275101295812633,0.0273079546113881,"Charadriiformes",21758458
"Troglodytes aedon",1,0.898938458336224,0.860160965794768,0.695638659543468,0.731073336571151,NA,NA,NA,NA,NA,"Passeriformes",207824996
"Troglodytes troglodytes",1,0.512567409724369,0.591782065180678,0.747721554447836,0.850656798964092,2.1279584142816,4.18971923439592,4.01476423094193,3.89136807397064,7.88206888925313,"Passeriformes",18682476
"Trogon surrucura",1,4.74250366986209,25.1073723698581,NA,NA,NA,NA,NA,NA,NA,"Trogoniformes",1060386
"Turdus iliacus",1,0.794807076150407,0.827816375608842,0.77049613353848,0.786180071115303,0.876490485701649,0.860247453736874,0.853715785843154,0.839260895691874,0.962749558850933,"Passeriformes",34380367
"Turdus lawrencii",1,0.762139430156741,0.524278860313487,0.286418290470229,0.330800456963087,NA,NA,NA,NA,NA,"Passeriformes",232628
"Turdus merula",1,0.965131520296606,0.975396064736346,0.967892246696593,1.03437915367077,1.06007238782186,1.09100402371632,1.0998414347171,1.06697906756674,2.09874402808838,"Passeriformes",354433630
"Turdus migratorius",1,0.982303370786517,1.02162921348315,0.969943820224719,0.982584269662922,NA,NA,NA,NA,NA,"Passeriformes",561290332
"Turdus philomelos",1,1.02163797527914,1.04161794151034,0.936542495071786,0.988524049928614,1.0840802802603,1.11101308414028,1.11971889869159,1.05715232325987,2.28844588016345,"Passeriformes",18106941
"Turdus pilaris",1,1.33121080973287,1.27779029723728,1.28205982290453,1.43949424240001,1.44538666931259,1.5692382221822,1.40199646301088,1.27794755909149,1.16972743416518,"Passeriformes",34885231
"Turdus rufiventris",1,0.0416666666666663,0.0783333333333327,NA,NA,NA,NA,NA,NA,NA,"Passeriformes",7979201
"Turdus torquatus",1,1.00797207864765,1.09303195030643,0.94103484673299,0.965303694056493,0.970548924571452,0.931850969884898,1.10338156493607,1.04310628056748,1.93025097221516,"Passeriformes",2234379
"Turdus viscivorus",1,1.00658323180639,1.07825573601781,0.994772621225979,1.00316871934103,1.07539985605621,1.11711840315437,1.11339493429733,1.09292743263969,2.2512392303717,"Passeriformes",8289184
"Tympanuchus phasianellus",1,0.945464982778416,1.13834672789897,0.670493685419059,0.712973593570609,NA,NA,NA,NA,NA,"Galliformes",743991
"Tyrannus tyrannus",1,1.01175548589342,0.999390456287008,1.02380485893417,1.03271943573668,NA,NA,NA,NA,NA,"Passeriformes",54090449
"Tyrannus verticalis",1,0.93757311496331,0.963841327235989,0.905668403700947,0.786273884221348,NA,NA,NA,NA,NA,"Passeriformes",38791193
"Upupa epops",1,0.907696777222676,0.980263235718933,0.910029827113016,0.974248155451843,0.968989642904211,1.03777974043983,1.15539329103833,1.07491084425075,2.03756217028814,"Bucerotiformes",24718278
"Uria aalge",1,0.161359499550181,0.152990773479507,0.168943657551729,0.167112998723769,0.193526790384334,NA,NA,NA,NA,"Charadriiformes",45655712
"Vanellus chilensis",1,0.618461538461538,0.00653846153846151,NA,NA,NA,NA,NA,NA,NA,"Charadriiformes",29271056
"Vanellus vanellus",1,0.799846099868929,0.247027889287226,0.0279046853687558,0.0282662978355813,0.030687831561741,0.0278825191664405,0.0261149251845025,0.0243268966944806,0.0233478952322796,"Charadriiformes",43487298
"Vermivora chrysoptera",1,0.00427715996578273,0.00394449196844408,0.00570287995437698,0.00422963596616293,NA,NA,NA,NA,NA,"Passeriformes",1066346
"Vermivora cyanoptera",1,1.05128205128205,1.17948717948718,1.25641025641026,1.25641025641026,NA,NA,NA,NA,NA,"Passeriformes",1528031
"Vireo cassinii",1,1.04007499414108,0.944457464260605,NA,NA,NA,NA,NA,NA,NA,"Passeriformes",2713318
"Vireo flavifrons",1,1.04918032786885,1.02185792349727,1.07103825136612,1.07103825136612,NA,NA,NA,NA,NA,"Passeriformes",8014188
"Vireo gilvus",1,0.985468071915685,0.991742095474271,1.06515809051457,1.079721016739,NA,NA,NA,NA,NA,"Passeriformes",35629640
"Vireo huttoni",1,1.04895104895105,1.15734265734266,NA,NA,NA,NA,NA,NA,NA,"Passeriformes",1892097
"Vireo olivaceus",1,1.02136824850082,1.02846886477289,0.986501958560141,1.00860659800755,NA,NA,NA,NA,NA,"Passeriformes",137406741
"Vireo philadelphicus",1,1.04004799760012,1.0305984700765,1.73157770682894,2.0351196725878,NA,NA,NA,NA,NA,"Passeriformes",8821159
"Vireo solitarius",1,0.939755131436802,1.12844796543032,1.27323650622174,1.29508262313448,NA,NA,NA,NA,NA,"Passeriformes",11956970
"Xanthocephalus xanthocephalus",1,0.960916030534351,0.991145038167939,1.33577608142494,1.40213740458015,NA,NA,NA,NA,NA,"Passeriformes",12529921
"Xema sabini",1,1.95238095238095,2.09523809523809,NA,NA,NA,NA,NA,NA,NA,"Charadriiformes",58058380
"Xiphorhynchus guttatus",1,0.950583444256239,0.901166888512476,0.851750332768715,0.680001367002488,NA,NA,NA,NA,NA,"Passeriformes",5117273
"Zenaida auriculata",1,0.936391969215706,0.936391969215706,NA,NA,NA,NA,NA,NA,NA,"Columbiformes",47809737
"Zenaida macroura",1,0.912482304937963,0.972083437421934,1.11326661254059,1.04993910816887,NA,NA,NA,NA,NA,"Columbiformes",239547974
"Zonotrichia albicollis",1,0.838694288527319,0.961849081244946,0.922560221227511,1.11109983319969,NA,NA,NA,NA,NA,"Passeriformes",217096172
"Zonotrichia atricapilla",1,1.20833333333333,1.19791666666667,4.87499999999999,0.968749999999999,NA,NA,NA,NA,NA,"Passeriformes",34418288
"Zonotrichia capensis",1,0.24,0.12,NA,NA,NA,NA,NA,NA,NA,"Passeriformes",32377124
"Zonotrichia leucophrys",1,1.045393892738,1.13895304080062,1.03185600645185,1.0410352285641,NA,NA,NA,NA,NA,"Passeriformes",98005211
"Zosterops lateralis",1,1.82776535522945,3.94242404379716,10.0352612023928,NA,NA,NA,NA,NA,NA,"Passeriformes",19215046
