"Binomial","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"Plectrophenax nivalis",-0.137659690561247,-0.207775104100547,0.0326476225656753,0.00245082175267736,0.00381026799086392,0.225541576322311,-0.0575475303636888,0.0901034365590383,0.0362017169605227,-0.0181631022153226,-0.0109359968748757,-0.0108925732326805,0.0132317071320658,0.0335321655897189,0.0579405740892773,0.0764185694345494,0.0780679336565735,0.0576647282244056,0.0207544668079893,-0.0172133303232085,0.130657596695805,0,-0.301029995663981,0,0
"Plectropomus areolatus",NA,NA,NA,NA,NA,NA,NA,NA,-0.172369376763842,0.0109780121747422,-0.122580248432412,-0.122580248432412,0.296338112161087,0.0522329268039864,0.110782834297814,-0.647526425453477,NA,NA,-0.0260018784645576,0.124550559321992,-0.36464005557715,-0.403291935574476,0.592727726086643,0.592727726086642,0.592727726086643
"Plectropomus leopardus",NA,NA,0.166926521267218,0.102335836793744,0.166926521267218,0.166926521267218,0.065031605244134,0.157517917598599,0.280234128476033,0.050917787237061,0.0356968262072257,0.0356968262073503,0.0356968262073509,-0.00245267201440712,-0.0024526720147493,0.000449784335549874,0.000449784334225378,0.00044978433365378,0.000449784333559189,NA,NA,NA,NA,NA,NA
"Plectropomus oligacanthus",NA,NA,NA,NA,NA,NA,NA,NA,-0.0540260356131845,-0.762334338691878,-0.771081822074533,-0.771081822074533,0,0,1,-0.778948979490711,NA,NA,NA,0.246900126811592,-0.223812490233637,-0.223812490233637,0.0902369724192741,0.0902369724192741,0.0902369724192742
"Plegadis chihi",NA,NA,0.0850092921356289,0.0845141227561821,0.0840806825997991,0.0843940391764364,0.0856408382793736,0.0875306438385812,0.0897775729334764,0.0923429955322943,0.0952609368391957,0.0984432933568873,0.101730883063198,0.105013691009927,0.108216667941393,0.111246421514782,0.114037627441629,0.11659947951519,0.118934364964968,0.120956274865909,0.122587357609046,0.123905195605358,0.125069090610982,0.126084407792273,-0.436615413243538
"Plegadis falcinellus",0.127252384858593,0.0502856095370701,0.0341407255104113,0.0422937849381885,0.0414648975736186,0.0445022602556197,0.0455568916116967,0.0486522286526728,0.0468490683145465,0.128707183502168,0.066840510638005,0.143956842552318,0.145240448313851,0.117948532679737,0.136668516603677,0.119076263618344,0.121839482806471,0.306754328759004,0.30995423664028,0.276187859934195,0.219999930113406,0.148007822144923,0.148007822144847,NA,NA
"Plethodon cinereus",NA,NA,NA,NA,NA,NA,NA,NA,-0.101813038189679,-0.101813038189679,-0.101813038189679,0.203887123150955,0.0849916052659859,0.202546491269011,-0.0128861225948654,NA,-0.0371418080045667,0.0296666949484609,0.0300051076469252,-0.0785469651202769,0.0691234832121029,0.153566095197839,0.0209507833047362,0.0231929686123341,0.102318396403745
"Pleurogrammus monopterygius",0.0308927512031767,0.0563540554973061,0.0672048262777967,0.0589890486408509,0.0457283773772937,0.031301881981526,0.0182396531408865,0.0102607388168008,0.0090188287781271,0.0104537147174101,0.00803907576478746,0.00119228661344506,-0.00291475057900326,0.00157824021339459,0.0544659252581816,0.0503975968390993,0.0254144518555517,-0.00418659412332723,-0.0229869522653372,-0.0257925146862723,-0.016066424635885,-0.00182451729316035,0.00785156996435266,NA,NA
"Pleuronectes platessa",0.00910805447403369,-0.00132286767139018,-0.0162656831199449,-0.0323101826264063,-0.0403694258103646,-0.0378611132227908,-0.0371342710613319,-0.027637366112758,-0.0171105581779948,-0.005982476190784,0.000727406649278912,-0.00114861379609499,0.0888315645372372,-0.0183463706379366,-0.0219003299118952,-0.0171867653870497,-0.00455110566169973,0.011551453780889,0.0256360834528591,0.0175560428809244,0.0360449893958156,0.0533337530405991,0.0630524074849759,0.0371676532584919,0.0396514736876146
"Pleuronectes quadrituberculatus",-0.0100430188104168,-0.0136974875957279,-0.0161938709377436,-0.00933452576993776,0.0029365773086667,0.0109503042421801,0.0103264361478672,0.00390711048103398,-0.00403001377219603,-0.0113417344232332,-0.0166077180117057,-0.0181053236499711,-0.0154619423059303,-0.0101290259244537,-0.00319726043118163,0.00512946605977049,0.0125922319712073,0.0140940694239964,0.00716037259482949,-0.00280872899688767,-0.0066773709003316,-0.00199787980546517,0.0040783867785894,NA,NA
"Pleuronichthys decurrens",0.303377556268171,0.303377556268171,-0.0555752260613334,-0.0555752260613333,0.299516768348887,0.299516768348887,-0.3391073913727,-0.3391073913727,-0.134698573897456,-0.04357508785945,-0.0435750878594501,0.280484397444238,0.280484397444239,-0.112588346482642,-0.112588346482642,0.269273399544494,0.397196989702257,-0.1372756218293,-0.0631990050687275,0.0767622665810591,0.00528260207968307,-0.119165664116155,0.0482972290666973,0.197156222236628,0.0968087439731461
"Plicofollis argyropleuron",-0.178246571081816,0.0127742880364288,-0.0396705692550831,-0.0396705692550832,-0.0396705692550831,-0.0396705692550832,-0.0396705692550832,-0.0396705692550831,-0.0396705692550832,-0.0396705692550832,-0.0396705692550831,-0.0396705692550832,-0.0396705692550832,-0.0396705692550832,-0.0396705692550832,-0.0396705692550832,-0.0396705692550832,-0.0396705692550832,NA,NA,NA,NA,NA,NA,NA
"Ploceus cucullatus",-0.00691340886831648,-0.0069134088683166,-0.00691340886831637,-0.0069134088683166,-0.00691340886831648,-0.00691340886831637,-0.0069134088683166,-0.00691340886831648,-0.0069134088683166,-0.00691340886831648,-0.00691340886831637,-0.0069134088683166,-0.00691340886831648,-0.0069134088683166,-0.0196218712897616,-0.0196218712897616,-0.0196218712897617,-0.0196218712897617,-0.0196218712897616,NA,NA,NA,NA,NA,NA
"Ploceus nigerrimus",-0.0614744910456063,-0.0614744910456063,-0.0614744910456062,-0.0614744910456063,-0.0614744910456062,-0.0614744910456064,-0.0614744910456062,-0.0614744910456063,-0.0614744910456062,-0.0614744910456063,-0.0614744910456061,-0.0614744910456064,-0.0614744910456061,-0.0614744910456064,0.266383548603578,0.266383548603578,0.266383548603577,0.266383548603578,0.266383548603578,NA,NA,NA,NA,NA,NA
"Pluvialis apricaria",0.0114950866202017,0.0144200830100244,0.0191398735467786,0.0335405803215493,0.0317659200591927,0.0337494446313837,0.0210562493475843,0.00933399886604482,0.00279754727691401,0.00667277637772066,0.0140227139201886,0.0186734982362574,0.00651052441672562,0.0054861853232089,0.0041315490427138,-0.0394929043415936,-0.0863486662312688,0.059616674082324,0.00472563761310933,0.00987932634367885,0.00910069669123237,0.00417048602510689,0.00990552553413789,0.0112556898486045,0.0161223130917065
"Pluvialis dominica",0.176091259055681,0,0,0.1249387366083,NA,NA,NA,NA,0.0734122135968596,0.193048796031145,-1,1,NA,-0.942008053022313,1,0.24491405368505,0.12258608909949,-0.144492272983979,0,-0.0791812460476248,NA,NA,NA,-0.954242509439325,NA
"Pluvialis fulva",-0.0389374713383302,-0.0299584700386612,-0.0762097334608796,-0.0312304350704771,-0.0926096637240648,-0.0949795328387301,-0.0753551546323827,-0.00185514319073284,-0.00434642113404057,0.0137077298075887,0.0175733435869143,-0.00884362017000785,-0.0751459687550549,-0.0618328588382079,-0.0508782624177005,0.0354652562339808,-0.0385476515390743,0.188602882079242,0.0782301849575552,-0.128143875907594,-0.0842878133343865,-0.00816368304317147,0.0580788439932279,0.0409305172378858,-0.00383321128232872
"Pluvialis squatarola",0.0219869503980866,0.0254728195796198,0.0316956026980442,0.0105308922124088,0.00411114180523398,0.00308339781707396,0.0584365294153419,-0.0670108775816524,-0.0193723938178282,0.0367041014113353,-0.01547988530767,-0.0487199660817819,0.0283693647001842,-0.018874934258936,-0.029129074222482,-0.0439803276765627,0.0267972972529026,-0.042402761747124,-0.0619355549600916,-0.0149554338065923,-0.010404042185331,-0.00798697606468773,-0.0126977129024363,-0.00855854281213261,-0.00129191193570233
"Podarcis muralis",NA,NA,NA,NA,NA,NA,NA,NA,0.0715635888061219,0.0683912850116699,0.061062514378365,0.0501988757773337,0.0382781824253482,0.0278142515783939,0.0193839225348942,0.00579020772915717,0.50154378525568,0.144730187628661,-0.00507402885126074,0.265442156923954,0.000231346639841146,0.013630990090427,0.0270863045739214,0.0369347256584418,0.0424734967609721
"Podiceps auritus",-0.000383643590509878,0.000224243143119897,0.000568257039043556,0.000880991994175549,0.00197447392950151,0.00401209027124372,0.00598540355508493,0.00659255770774323,0.00538259229257165,0.00297371796763771,-0.000251560639728426,-0.00248592679153044,-0.0031819797193639,-0.00274791295499818,-0.00181830585002074,-0.000524829845352922,0.00134338297994739,0.0034357710927922,0.00466797440808045,0.00436729498319072,0.00324435020956961,0.0027228188879755,0.00341819341650371,0.0046547701433993,0.00539882472283054
"Podiceps cristatus",0.0400568349007566,0.0817282423518696,0.0460940554522571,0.0411121561358692,0.0100735403390196,0.00278920623320733,-0.039494234729442,-0.00348877472900081,0.0715179892391798,-0.0345230431879821,0.000307256127660393,0.0491699887733606,0.0182977608707657,0.00340026667733817,-0.00487977317521315,-0.00265793659038099,0.0964315485116024,-0.153840211297144,0.205766612015656,0.00447698891185463,0.00644879580593472,-0.00584224218337015,-0.00413356773276075,-0.00182165215255825,0.000659127224993838
"Podiceps grisegena",0.00365290218922859,0.00359634769542927,0.00347053705752662,0.00336965556424108,0.0033721223113957,0.00348747429503276,0.00366949908522246,0.00386524523506117,0.00402929707136843,0.00410563596377911,0.00404678378061661,0.00387735951138786,0.00370920997746284,0.00365902415807042,0.00376499023955756,0.00401299808543079,0.00441833416772042,0.00501986104540608,0.00579041562476502,0.00662362092677939,0.00744791771112432,0.00829242962920695,0.00916919881325422,0.00993158162891425,0.0103616420919338
"Podiceps nigricollis",0.13725287239614,0.00992729512834763,0.0134407448937208,-0.0223869997800392,-0.0300110881960785,-0.0142813528963186,-0.0250455232611955,0.0473084065542392,0.057174028832075,-0.00918849920469011,-0.0477607308067037,0.00406428211153031,-0.0255504744333302,-0.0200525034511937,-0.0169680123977442,0.0154496578768427,0.000623839377891728,-0.00233207083695087,-0.00514561257811821,-0.00394249206796536,0.00176844061291085,0.00762151778545619,0.29380847302112,0.197785969764868,0.0917477999683421
"Podilymbus podiceps",-0.00712427725696109,-0.00477856310600648,-0.0039948806830606,-0.00363629260435088,0.000761605891028679,0.00799627050755519,0.0120642257432038,0.00952728843484037,0.00363273448917545,-0.000203658720136912,-0.00088099401384911,-0.00154109606943481,-0.0408464304014293,0.0357336151563787,-0.0099551051833104,0.0033182083145265,0.0122529378480075,0.0173022826838484,0.0145446313592018,0.00486382876574241,-0.00539572287172811,-0.00853749089898758,-0.00250034683319398,0.00634645845415419,0.00928038799584507
"Podothecus accipenserinus",0.918380908340412,0.918380908340411,-0.0251813426738804,-0.0251813426738804,-0.893199565666531,-0.893199565666531,0,0,0,0,0,0.940943200842169,0.94094320084217,0.0104588856128092,0.0104588856128092,0.437729394964855,-0.0752574989159953,-0.0752574989159953,-0.00667425544974676,-0.00667425544974676,0.0932704564938922,0.0932704564938922,0.129925835397871,0.129925835397871,0.185989807937401
"Poecile atricapillus",0.0116482192710853,0.010331877992941,0.0090897722658062,0.00831167854329728,0.00828518920594413,0.00949306316948661,0.00676501157388152,0.00792970027530081,0.00922357807819959,0.0100657737326046,0.00986853730102647,0.00852363710760685,0.00648040533941847,0.0044823892343203,0.00325490151317809,0.0031589686837844,0.00384877993078281,0.0043597635459947,0.00388869922916301,0.00263541821027358,0.0017044492762322,0.00202408070746284,0.00342817459490981,0.00488251900929307,0.0055219378439343
"Poecile gambeli",0.00513371090799697,0.00420314816830475,0.00265662172500507,0.00101190843852631,-0.000480501919258821,-0.00177548844400812,-0.00257134679029701,-0.0024627538478968,-0.0014707940156796,0.000124196078819981,0.00246043150882988,0.00589982644961464,0.00985009950027175,0.0124286068255012,0.0119910409772554,0.0088137070718516,0.00473274083811589,0.0012646549314731,-0.00133034294115357,-0.00320915545508401,-0.00403360546163504,-0.00338090145259503,-0.0016080803593419,0.000274614297718504,0.00150771486113991
"Poecile hudsonicus",-0.00373787374745188,-0.00369277825006066,-0.00365869484425787,-0.00368387972508012,-0.00374270235140079,-0.00376261820234833,-0.0036997252681041,-0.00358779541918485,-0.00350076304337057,-0.0034707744239807,-0.00346909093705619,-0.00347357478745254,-0.0035150868319176,-0.00361960549138492,-0.00372918455420519,-0.00374030596832288,-0.0036316688615437,-0.00350306785287453,-0.00345755470950606,-0.00348468928898078,-0.00350307931770504,-0.00348691062814773,-0.00348634913021564,-0.00352700457497351,-0.00355989344644431
"Poecile montanus",-0.00786859640267849,-0.00569067849723119,-0.0071137278145017,-0.00359874890272567,-0.0209633559078486,-0.0278496597953333,-0.0165459314774099,0.00266809579785457,0.0126731079336609,0.000817954929847247,-0.0080179295391936,-0.0102212468911516,-0.00626747887229275,0.00237811585952674,0.00977567635855456,0.0119512955039488,-0.00933569431857018,-0.0165266823475227,-0.00914485847863888,-0.00456092236052541,-0.0148928003651216,-0.0287085901550663,-0.0244556776723222,-0.00158108812084978,0.0146120447348856
"Poecile palustris",0.0117685194495179,-0.00152118186703248,-0.0178322088050553,-0.0226166557360697,-0.0177347474635812,-0.0121622488272609,-0.00867768272503389,-0.0121611731908977,-0.00887182490936445,-0.00739508430808974,-0.00526787950444933,0.00529020902186128,0.0115135295741602,0.0129835344433226,0.00983248694415118,0.00555452848990039,0.00331856500144006,0.00403774059672128,0.00125666296394648,0.0002678989583349,0.00208980434996209,0.00582664031728078,0.00883562148742623,0.0089568532082735,0.00636543273522759
"Poecile rufescens",-0.00474647747466628,-0.00529888767425413,-0.0058980049925712,-0.00649589132701067,-0.00708097946359776,-0.00767942473511629,-0.00831021575811108,-0.00893504818110646,-0.00947312280921886,-0.00986867712522277,-0.0101250192206156,-0.0102747909390265,-0.0103492148055502,-0.010388910004877,-0.0104545864781482,-0.0105966349540335,-0.010814868985579,-0.0110537467568654,-0.0112286271637106,-0.0112644704108672,-0.0111460960351296,-0.0109501433931318,-0.0107990736819661,-0.0107538666136595,-0.0107677931058939
"Poecilia gillii",-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503,-0.00684159081054503
"Poecilia reticulata",NA,NA,NA,NA,0.162388150625235,-0.550032876839409,-1,-0.753191904369353,0.104573572453843,0.501930821719877,0.159462627697278,-0.284247120016361,-0.271155784060192,-0.00789892717360496,0.71120446075303,-0.71120446075303,0,0.314194465025156,NA,NA,NA,NA,NA,NA,NA
"Poikilocarbo gaimardi",NA,NA,NA,NA,-0.000802099988157057,0.00104963916334411,0.00379162908547626,0.00503958831876306,0.00211155490339365,-0.00604604334673287,-0.0175815763238125,-0.028107539339068,-0.0324808801377268,-0.0272665677001691,-0.0131950183397413,0.00396325304821676,0.016153138330588,0.0186906500059543,0.0138959498387234,0.00839022708125103,0.00648097760393496,0.00702881025965008,NA,NA,NA
"Polemaetus bellicosus",0.15417219930098,0.233451170197447,0.283103981907173,0.315457942044958,0.332576037467575,NA,-0.00834284896690929,-0.00834284896690918,-0.0083428489669094,-0.00834284896690918,-0.00834284896690929,-0.00834284896690929,-0.00834284896690929,-0.00834284896690918,-0.00834284896690929,-0.00834284896690929,-0.00834284896690929,-0.00834284896690929,-0.00834284896690918,-0.0083428489669094,-0.00834284896690918,-0.00834284896690929,-0.00834284896690929,-0.00834284896690929,-0.00834284896690929
"Poliocephalus poliocephalus",0.1378442669667,0.210208963007222,0.222070290691648,0.186661223757056,0.114422502747243,0.0143591248796175,-0.0881405229410426,-0.15779998495245,-0.180400037599345,-0.176367459901383,-0.174946792900107,-0.179643637681916,-0.16779842090479,-0.123803565313249,-0.064438448796166,-0.0249580966013108,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Polioptila caerulea",0.015495708019666,0.0154275399040815,0.0153574369847371,0.0152856768789229,0.0152109688691946,0.0151318473470072,0.0150484154493791,0.0149623256194658,0.0148751666233762,0.01478727760747,0.0146980492865636,0.0146070795029589,0.0145154475347657,0.0144266891141995,0.0143464274314493,0.0142798897830627,0.014229015201612,0.0141922150734517,0.0141668662370595,0.0141508592136002,0.014141110397712,0.0141322291706056,0.0141191762722042,0.014101758299911,0.0140849590759233
"Polioptila plumbea",NA,NA,NA,NA,NA,NA,NA,NA,-0.042792500059022,-0.0427925000590221,-0.0427925000590221,-0.042792500059022,-0.0427925000590221,-0.0427925000590221,-0.0427925000590219,-0.0427925000590224,-0.0427925000590219,-0.0427925000590221,-0.0427925000590221,-0.0427925000590221,-0.0427925000590221,NA,NA,NA,NA
"Pollachius virens",-0.0207454455712543,-0.0180691463185737,-0.0912422723256877,-0.0440027983725443,-0.0401354435801306,-0.092764403609851,-0.0586248413045165,-0.0197276851637559,-0.0191816120588048,0.0160676129100166,0.0112703807181377,0.0166424424728234,0.0323691811310616,0.0413087954856794,0.02949584940862,0.00587927196105532,-0.00618529813265597,-0.0019802940695814,0.0177046980809654,0.0190811160583315,0.00434460388500743,-0.0152585551997237,-0.0206405696831761,-0.000673053293274428,0.0195029182588715
"Polyboroides typus",NA,NA,NA,NA,NA,NA,-0.00421347882643719,-0.00421347882643719,-0.00421347882643719,-0.00421347882643719,-0.00421347882643741,-0.00421347882643719,-0.00421347882643719,-0.00421347882643719,-0.00421347882643741,-0.00421347882643719,-0.00421347882643719,-0.00421347882643719,-0.00421347882643719,-0.00421347882643741,-0.00421347882643719,-0.00421347882643719,-0.00421347882643719,-0.00421347882643741,-0.00421347882643719
"Polydactylus macrochir",-0.512381690903778,0.294499128505023,-0.0168322239054234,-0.0168322239054234,-0.0168322239054235,-0.0168322239054233,-0.0168322239054235,-0.0168322239054234,-0.0168322239054234,-0.0168322239054234,-0.0168322239054234,-0.0168322239054234,-0.0168322239054234,-0.0168322239054234,-0.0168322239054234,-0.0168322239054234,-0.0168322239054234,-0.0168322239054235,NA,NA,NA,NA,NA,NA,NA
"Polysticta stelleri",0.0499185701789713,0.047481217551619,0.0384577769871604,0.0280765183587874,0.0516858425195962,0.0370439380040092,0.0991472934915606,-0.093114343396136,0.0146826192375675,-0.0136082591927071,-0.03155893416704,-0.0476161950959756,-0.0608188214635771,-0.0714414605239267,-0.0792334271845249,-0.0832532911936216,-0.0162894888386029,0.483710511161397,NA,NA,NA,NA,NA,NA,NA
"Polytelis anthopeplus",NA,NA,NA,NA,0.00120675612225947,0.00120675612225947,0.00120675612225956,0.00120675612225938,0.00120675612225947,0.00120675612225949,0.00120675612225953,0.00120675612225942,0.00120675612225949,-0.0322575995016234,-0.0322575995016233,-0.0322575995016235,-0.0565731508278732,-0.0262046403071064,-0.0262046403071063,-0.0423844179857992,-0.0423844179857992,-0.154392097059348,-0.154392097059348,0.00282245393003585,0.00282245393003588
"Polytelis swainsonii",NA,NA,NA,NA,NA,0.0121545485755625,0.0295057271297758,0.0574053768916531,0.0824589528818138,0.0944264493085507,0.0909406093991416,0.0748195974473345,0.0504944998689623,0.023263604659054,-0.000863721783638915,-0.0174426909631435,-0.0261530646353201,-0.030062748399704,-0.0321204661183145,-0.033180137917832,NA,NA,NA,NA,NA
"Pomacanthus arcuatus",NA,NA,0.14674820834888,0.0903961998004885,-0.00768821691115568,-0.0819101220575477,-0.093760909607329,-0.0630789570494379,-0.0324801593124175,-0.0217577196384325,-0.0209153987947798,-0.0168553449701934,-0.0113513671174338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010366551438137
"Pomacentrus coelestis",NA,NA,NA,NA,NA,-0.0398867300177629,-0.052487559276327,-0.0622534686175497,-0.070807504464979,-0.0777279756339737,-0.070737879544516,NA,-0.355650946555961,-0.0175479241950738,-0.0904648049421905,-0.0900370656656596,-0.088810999814822,-0.086224344500401,-0.0817268973436321,-0.0752043197403576,-0.101152251714463,-0.106342636134195,-0.11238585337541,-0.103931265109953,-0.0735425276021426
"Pomadasys commersonnii",-0.0244015082768919,-0.0244015082768919,-0.024401508276892,-0.0244015082768919,-0.0303211531346006,0.279949774238972,-0.0579919469776867,NA,0.164415782663264,0.164415782653281,0.164415782634842,0.203567479931668,0.203567479922214,0.203567479915275,0.203567479909934,0.203567479904842,0.203567479900038,0.203567479897041,NA,NA,NA,NA,NA,NA,NA
"Pomadasys kaakan",0.451185520625263,-0.0969100130080564,-0.0127574989159953,-0.0127574989159953,-0.0127574989159953,-0.0127574989159953,-0.0127574989159953,-0.0127574989159953,-0.0127574989159952,-0.0127574989159953,-0.0127574989159953,-0.0127574989159953,-0.0127574989159953,-0.0127574989159953,-0.0127574989159953,-0.0127574989159953,-0.0127574989159953,-0.0127574989159953,NA,NA,NA,NA,NA,NA,NA
"Pomadasys quadrilineatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.762168467700573,-0.263045923784523,-0.215469988207185,-0.141488747310834,-0.065761209226902,-0.0192082721208292,-0.0135452274748854,-0.032337025714605,-0.0487411710462317,-0.0506713173335412,-0.0468148879801017,-0.0502018597560038
"Pomarea dimidiata",-0.0102047061243372,-0.0137643446875987,0.0841207660365609,0.0810734544266221,0.0703562997640967,0.0566807383377734,0.0794532665268802,0.0867504162292125,0.0781864566669868,0.0599688223505901,0.0493668833623677,0.0524311033086291,0.0590682213405798,0.0573347904916508,0.0389356244903607,0.0157892226972431,-0.00484613598776651,-0.0210777659991708,-0.0300869748481505,NA,NA,NA,NA,NA,NA
"Pomatomus saltatrix",-0.0655972237208731,-0.0674256349999439,-0.0687630330550469,-0.0701657726851634,0.00624717219687946,0.00321363865140482,-0.0423755246632114,-0.0879363297787533,0.0118806055092574,0.0911199267652146,-0.069872920833517,-0.0429328017185612,0.0138566161540506,0.0242002058865444,0.131436247274817,-0.16958514811635,0.290500840562979,-0.0908491520414305,-0.12357002219002,-0.123370567602275,0.218418249455118,0.19198868874386,0.0749725685260324,0.0757532424215791,-0.495364862902211
"Pomatostomus temporalis",-0.0124204239047987,0.0219763779702947,0.0176239937774596,-0.0250539510515887,-0.0552967588201235,-0.0873036993604518,-0.00325323571271738,0.0042671526903215,0.0154741886836431,0.00651449117534239,0.0368220410743515,-0.00397745417302067,0.0210276328497566,-0.0105424683000755,0.00934997111682107,0.00780339186321213,0.00310446676094156,0.000190918276612412,0.00128867342657455,-0.00412918450697297,-0.0310996543144111,NA,NA,NA,NA
"Pomoxis nigromaculatus",-0.0869832398955802,0.00106238963223215,0.00106238963220073,0.0891080191600062,0.0891080191599696,0.0188841533608894,0.0914818246419543,-0.0124633987465129,-0.0165847314223531,-0.0164807908281183,-0.016292870938701,-0.0160393342657858,-0.0157535252992064,-0.0247742993642159,-0.0149122185464769,-0.00321344876671616,-0.00341617584882763,-0.00372325342788387,-0.00422292354090461,-0.126944583833198,-0.109745814044348,-0.00063907820240583,-0.00126991369013138,0.0624368530838309,0.0621621891006784
"Pongo pygmaeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26884531229258,-0.0223093063408527,-0.0197279574004868,-0.0182415710844754,-0.0211204793482625,-0.0263717516364054,-0.028625067113448,-0.0543110518203571,-0.0211299506582675,-0.0194276916515402,-0.0200636277707131,-0.0185022750146392,-0.0129939115859086,-0.00815136007769857
"Pooecetes gramineus",-0.0150449376652207,-0.0143530738837725,-0.013613823731726,-0.0141046882491352,-0.0153999482190727,0.011710176647949,-0.0148378919772652,-0.0117756365128113,-0.0118749643363285,-0.0154923121404554,-0.0193851299000036,-0.0206082321104045,-0.019403268936867,-0.0176245678693276,-0.01590935384721,-0.0139925640879999,-0.0128247012623219,-0.0140007540320434,-0.0167408565502657,-0.0176003046257927,-0.0146207810093812,-0.0104447370325352,-0.00942667488558982,-0.0121937874900159,-0.0151194546595807
"Porphyrio porphyrio",0.0403051883497627,0.00561210073686361,-0.0122495913640184,0.0121643463616797,0.203677609581909,0.140696095495499,0.194707620584512,0.236052794063681,0.275741071578854,0.308808447650476,-0.0276167958439806,0.132301742998537,0.185163049218534,0.148349557249142,0.117494239539959,0.112953629744067,0.0739500488479576,0.0597910627150332,0.0663434275434991,0.0735798914236669,0.0939980536904863,-0.0152673667813241,0.0182097488076152,0.0411979658640753,0.0505623495593595
"Porzana carolina",-0.00428248737601932,0.0012179701411112,0.00648971805392582,0.00813126505202604,0.0077595398990508,0.0323577189351552,0.00970465701601565,0.00721164228056238,0.000908786028120385,-0.0049370511503618,-0.00732159591826196,-0.00834870901618188,-0.0107331568796566,-0.011805207577684,-0.00592299959227376,0.00703178900907217,0.0189049323133758,0.0208822846436298,0.0125085468337028,0.00175481524551525,-0.00297317846698247,0.000302463193926625,0.00722279953471944,0.0120026049619258,0.0119697272720933
"Prionace glauca",-0.0273893346134636,-0.0288454663805038,-0.0258310000914952,-0.00937434158103881,0.0130084173982946,-0.00648671211971199,-0.00117517615070299,0.0204987463010265,0.0164023415658605,-1.77830052275179e-05,0.000496873319762632,0.00108912455385022,-0.00669460116262142,0.00386595630157227,-0.0195950642320758,-0.0108743681123331,-0.00561752568719554,-0.00343487428585877,-0.000219618230887009,-0.00595120892764765,-0.00250661586482228,-0.0118635548855459,-0.0135335938041904,-0.0107983410875291,-0.00747274779574956
"Prionailurus bengalensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.28307426829413,-0.28307426829413,0.19403201716831,0.194032017168311,0.161441258535062,0.161441258535062,0.151312931377835,0.151312931377835,-0.1115596144142,-0.1115596144142,-0.111559614414201,-0.1115596144142,-0.752025387323213,1
"Prionodon linsang",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0149816116887216,0.0149816116887216,0.0478751737404088,0.0478751737404091,0.161385951311799,0.161385951311799,-0.08732888033517,-0.0873288803351702,0.0830174097083638,0.0830174097083636,0.0830174097083638,0.0830174097083638,-0.752025387323213,0.820733325096436
"Prionotus scitulus",0.0150160297119593,0.015016029711959,0.0150160297119593,0.0150160297119593,0.015016029711959,0.0150160297119593,0.015016029711959,0.0150160297119593,0.0150160297119593,0.015016029711959,0.0731057925606803,0.0731057925606802,0.0731057925606803,0.0731057925606802,0.0731057925606803,0.0731057925606801,0.0731057925606803,0.0731057925606802,0.0731057925606803,0.0731057925606802,0.0731057925606802,0.0731057925606802,0.0731057925606803,0.0731057925606802,NA
"Pristimantis fenestratus",-0.0267293467967201,-0.02672934679672,-0.0267293467967201,-0.0267293467967199,-0.0267293467967201,-0.02672934679672,-0.0267293467967201,-0.02672934679672,-0.02672934679672,-0.0267293467967201,-0.0267293467967201,-0.02672934679672,-0.02672934679672,-0.02672934679672,-0.0267293467967201,-0.02672934679672,-0.02672934679672,-0.02672934679672,-0.02672934679672,-0.02672934679672,NA,NA,NA,NA,NA
"Prochilodus brevis",0.122549493816192,-0.0913438858249487,-0.181912062047612,-0.166688772258873,-0.0836244421483102,0.0202154846191631,0.0863807265643703,0.0808014443734154,0.0249150421358856,-0.03406012392175,-0.0747215208513732,-0.10363646260072,-0.122274696234408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prochilodus lineatus",-0.127954478016392,-0.0862127134225464,-0.0336513138909498,-0.0116668023127939,-0.0328778692716283,-0.0741838505636455,-0.102076954482026,-0.0979265895873246,-0.0632016993214059,-0.0204462106434598,0.0063490704837591,NA,-0.70397735246965,-0.327536306037521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
